StockIndexAdjD,SP500,N225,FTSE100,CAC40,GDAX,HSI
2004-07-02,1125.38,11721.49,4407.4,3685.06,3998.77,12220.13
2004-07-05,1125.38,11541.71,4403.3,3688.18,3995.73,12252.11
2004-07-06,1116.21,11475.27,4370.7,3660.68,3944.88,12284.08
2004-07-07,1118.33,11384.86,4358.4,3660.4,3930.58,12320.26
2004-07-08,1109.11,11322.23,4381.1,3670.41,3934.48,12119.75
2004-07-09,1112.81,11423.53,4393.2,3668.48,3924.49,12202.26
2004-07-12,1114.35,11582.28,4360,3651.63,3893.24,12191.01
2004-07-13,1115.14,11608.62,4357.7,3656.18,3903.88,12078.33
2004-07-14,1111.47,11356.65,4372.6,3648.75,3898.84,11932.83
2004-07-15,1106.69,11409.14,4340.7,3610.55,3847.19,11939.41
2004-07-16,1101.39,11436,4339.2,3610.4,3845.93,12059.2
2004-07-19,1100.9,11436,4321.1,3592.63,3812.63,12166.95
2004-07-20,1108.67,11258.37,4339.4,3607.39,3837.6,12123.63
2004-07-21,1093.88,11433.86,4377.3,3637.47,3877.48,12395.11
2004-07-22,1096.84,11285.04,4306.3,3572.84,3801.05,12320.21
2004-07-23,1086.2,11187.33,4326.3,3567.29,3797.33,12352.99
2004-07-26,1084.07,11159.55,4287,3532.61,3752.59,12319.83
2004-07-27,1094.83,11031.54,4324.9,3565.1,3814.08,12301.32
2004-07-28,1095.42,11204.37,4356.2,3575.92,3807.21,12320.27
2004-07-29,1100.43,11116.84,4418.7,3643.79,3889.68,12183.1
2004-07-30,1101.72,11325.78,4413.1,3647.1,3895.61,12238.03
2004-08-02,1106.62,11222.24,4415.7,3623.79,3862.71,12201.39
2004-08-03,1099.69,11140.57,4429.7,3650.8,3877.32,12357.12
2004-08-04,1098.63,11010.02,4408.1,3607.58,3823.74,12280.26
2004-08-05,1080.7,11060.89,4413.4,3622.98,3829.03,12491.92
2004-08-06,1063.97,10972.57,4337.9,3528.64,3727.74,12478.68
2004-08-09,1065.22,10908.7,4314.4,3497.3,3690.33,12467.41
2004-08-10,1079.04,10953.55,4350.9,3533.06,3720.64,12408.04
2004-08-11,1075.79,11049.46,4312.2,3502.95,3678.91,12343.13
2004-08-12,1063.23,11028.07,4328.1,3494.23,3658.11,12413.43
2004-08-13,1064.8,10757.2,4301.5,3484.84,3646.99,12359.83
2004-08-16,1079.34,10687.81,4350.2,3516.68,3699.11,12219.75
2004-08-17,1081.71,10725.97,4358.7,3533.13,3705.73,12256.12
2004-08-18,1095.17,10774.26,4355.2,3541.48,3726.5,12228.54
2004-08-19,1091.23,10903.53,4362.6,3544.42,3722.99,12396.67
2004-08-20,1098.35,10889.14,4369.2,3538.02,3712.61,12376.9
2004-08-23,1095.68,10960.97,4405.3,3589.69,3772.14,12431.77
2004-08-24,1096.19,10985.33,4407.5,3594.38,3771,12646.49
2004-08-25,1104.96,11130.02,4411.6,3595.26,3788.88,12793.03
2004-08-26,1105.09,11129.33,4453.9,3629.84,3832.28,12784.39
2004-08-27,1107.77,11209.59,4490.1,3649.24,3851.18,12818.42
2004-08-30,1099.15,11184.53,4490.1,3636.71,3838.85,12877.78
2004-08-31,1104.24,11081.79,4459.3,3594.28,3785.21,12850.28
2004-09-01,1105.91,11127.35,4502,3613.23,3817.62,13023.87
2004-09-02,1118.31,11152.75,4518.6,3633.38,3833.45,12999.07
2004-09-03,1113.63,11022.49,4550.8,3665.94,3866.99,12948.1
2004-09-06,1113.63,11244.37,4563.8,3673.03,3887.58,13104.34
2004-09-07,1121.3,11298.94,4565.6,3682.14,3889.04,13136.04
2004-09-08,1116.27,11279.19,4558.4,3677.55,3884.16,13049.96
2004-09-09,1118.38,11170.96,4538,3652.02,3851.22,12942.2
2004-09-10,1123.92,11083.23,4545,3677.61,3886.03,13003.99
2004-09-13,1125.82,11253.11,4558.5,3725.4,3953.31,13139.57
2004-09-14,1128.33,11295.58,4545.6,3708.03,3947.75,13148.06
2004-09-15,1120.37,11158.58,4548.4,3691.85,3941.75,13084.4
2004-09-16,1123.5,11139.36,4556.5,3691.68,3963.65,13209.84
2004-09-17,1128.55,11082.49,4591,3726.22,3988.07,13224.93
2004-09-20,1122.2,11082.49,4579.5,3703.69,3977.68,13221.33
2004-09-21,1129.3,11080.87,4608.4,3731.14,3991.02,13304.48
2004-09-22,1113.56,11019.41,4592.3,3692.11,3942.35,13272.23
2004-09-23,1108.36,11019.41,4568.3,3653.1,3905.66,13280.43
2004-09-24,1110.11,10895.16,4578.1,3673.51,3910.3,13066.84
2004-09-27,1103.52,10859.32,4541.2,3656.93,3874.37,13021.9
2004-09-28,1110.06,10815.57,4567.3,3667.47,3882.27,12950.8
2004-09-29,1114.8,10786.1,4588.1,3682.67,3920.36,12950.8
2004-09-30,1114.58,10823.57,4570.8,3640.61,3892.9,13120.03
2004-10-01,1131.5,10985.17,4659.6,3730.16,3994.96,13120.03
2004-10-04,1135.17,11279.63,4681.8,3767.06,4033.28,13359.25
2004-10-05,1134.48,11281.83,4707.1,3770.24,4048.71,13331.1
2004-10-06,1142.05,11385.38,4706.3,3764.59,4049.66,13271.57
2004-10-07,1130.65,11354.59,4698.7,3758.7,4043.36,13321.73
2004-10-08,1122.14,11349.35,4698.9,3737.87,4015.54,13241.46
2004-10-11,1124.39,11349.35,4685.5,3727.64,4017.82,13305.13
2004-10-12,1121.84,11201.81,4647.9,3689.85,3957.6,13251.59
2004-10-13,1113.65,11195.99,4634.8,3694.32,3976.03,13171.58
2004-10-14,1103.29,11034.29,4629.4,3664.95,3940.46,13035.38
2004-10-15,1108.2,10982.95,4622.7,3670.76,3922.11,13059.43
2004-10-18,1114.02,10965.62,4626.6,3659.81,3915.17,13034.74
2004-10-19,1103.23,11064.86,4655.2,3700.56,3964.13,13154.55
2004-10-20,1103.66,10882.18,4616.4,3665.68,3912.4,12999.13
2004-10-21,1106.49,10789.23,4617.4,3687.53,3934.06,13015.2
2004-10-22,1095.74,10857.13,4615.4,3687.17,3935.14,13015.2
2004-10-25,1094.8,10659.15,4564.5,3609.06,3854.41,12818.1
2004-10-26,1111.09,10672.46,4583.4,3619.48,3862.26,12852.35
2004-10-27,1125.4,10691.95,4630.1,3678.39,3929.03,12838.71
2004-10-28,1127.44,10853.12,4642.8,3721.82,3959.59,13113.15
2004-10-29,1130.2,10771.42,4624.2,3706.82,3960.25,13054.66
2004-11-01,1130.51,10734.71,4673.8,3734.07,4012.64,13094.25
2004-11-02,1130.56,10887.81,4693.2,3765.84,4037.57,13308.74
2004-11-03,1143.2,10887.81,4718.5,3769.93,4039.04,13397.67
2004-11-04,1161.67,10946.27,4728.3,3762.45,4041.38,13369.09
2004-11-05,1166.17,11061.77,4739.8,3780.99,4063.58,13494.95
2004-11-08,1164.89,10983.83,4716.6,3776.99,4068.97,13561.49
2004-11-09,1164.08,10964.87,4717.7,3769.94,4065.33,13516.67
2004-11-10,1162.91,10994.96,4734.5,3784.91,4089.13,13672.37
2004-11-11,1173.48,10846.92,4776.9,3833.79,4130.81,13624.51
2004-11-12,1184.17,11019.98,4793.9,3835.11,4143.35,13784.46
2004-11-15,1183.81,11227.57,4803.1,3820.97,4134.34,13932.22
2004-11-16,1175.43,11161.75,4770.4,3794.27,4117.22,13746.08
2004-11-17,1181.94,11131.29,4795.9,3844.14,4183.41,13824.98
2004-11-18,1183.55,11082.42,4805.3,3830.39,4178.68,13799.82
2004-11-19,1170.34,11082.84,4760.8,3798.78,4134.89,13787.68
2004-11-22,1177.24,10849.39,4733.1,3774.25,4123.98,13800.6
2004-11-23,1176.94,10849.39,4742.4,3780.09,4113.37,14023.29
2004-11-24,1181.76,10872.33,4719.4,3760.7,4125.3,13997.02
2004-11-25,1181.76,10900.34,4753.4,3797.59,4160.35,13926.61
2004-11-26,1182.65,10833.75,4741.5,3782.2,4154.27,13895.03
2004-11-29,1178.57,10977.89,4749.8,3780.61,4146.98,14066.91
2004-11-30,1173.82,10899.25,4703.2,3753.75,4126,14060.05
2004-12-01,1191.37,10784.25,4735.7,3796.71,4186.03,14162.8
2004-12-02,1190.33,10973.07,4751.2,3811.45,4216.4,14261.79
2004-12-03,1191.17,11074.89,4747.9,3783.51,4208.87,14211.84
2004-12-06,1190.25,10981.96,4722.8,3767.39,4193.91,14256.86
2004-12-07,1177.07,10873.63,4728.7,3787.45,4212.62,14235.78
2004-12-08,1182.81,10941.37,4703.9,3775.04,4201.35,14022.32
2004-12-09,1189.24,10776.63,4688.4,3747.46,4150.41,14008.82
2004-12-10,1188,10756.8,4694,3768.42,4174.55,13901.81
2004-12-13,1198.68,10789.25,4736.8,3805.94,4219.24,13886.16
2004-12-14,1203.38,10915.58,4722.8,3814.39,4231.3,14043.52
2004-12-15,1205.72,10956.46,4728.2,3802.99,4213.69,14078.54
2004-12-16,1203.21,10924.37,4735.2,3810.67,4233.71,14024.63
2004-12-17,1194.2,11078.32,4696.8,3744.92,4182.27,13992.44
2004-12-20,1194.65,11103.42,4731.1,3764.04,4211.55,14214.04
2004-12-21,1205.45,11125.92,4733,3770.03,4214.39,14180.79
2004-12-22,1209.57,11209.44,4777.4,3806.15,4241.28,14151.08
2004-12-23,1210.13,11209.44,4787.7,3819.68,4251.62,14235.3
2004-12-24,1210.13,11365.48,4798.1,3822.76,4251.62,14194.9
2004-12-27,1204.92,11362.35,4798.1,3817.69,4235.36,14194.9
2004-12-28,1213.54,11424.13,4798.1,3824.83,4261.79,14196.95
2004-12-29,1213.45,11381.56,4819.8,3827.16,4247.75,14266.38
2004-12-30,1213.55,11488.76,4820.1,3827.95,4256.08,14163.55
2004-12-31,1211.92,11488.76,4814.3,3821.16,4256.08,14230.14
2005-01-03,1202.08,11488.76,4814.3,3855.68,4291.53,14237.42
2005-01-04,1188.05,11517.75,4847,3863.3,4290.5,14045.9
2005-01-05,1183.74,11437.52,4806,3829.36,4258.24,13764.36
2005-01-06,1187.89,11492.26,4824.3,3856.48,4300.94,13712.04
2005-01-07,1186.19,11433.24,4854.1,3877.96,4316.4,13574.86
2005-01-10,1190.25,11433.24,4840.7,3877.82,4307.37,13531.39
2005-01-11,1182.99,11539.99,4818.7,3848.99,4258.01,13509.25
2005-01-12,1187.7,11453.39,4783.6,3816.14,4208.82,13565.31
2005-01-13,1177.45,11358.22,4800.3,3834.11,4212.14,13573.28
2005-01-14,1184.52,11438.39,4820.8,3854.6,4232.36,13494.78
2005-01-17,1184.52,11487.1,4846.7,3881.44,4245.51,13621.65
2005-01-18,1195.98,11423.26,4823.9,3875.02,4250.71,13604.22
2005-01-19,1184.63,11405.34,4818.3,3869.01,4245.55,13678.63
2005-01-20,1175.41,11284.77,4800.8,3842.44,4220.43,13543.59
2005-01-21,1167.87,11238.37,4803.3,3854.19,4213.7,13481.02
2005-01-24,1163.75,11289.49,4812.5,3848.71,4201.89,13386.99
2005-01-25,1168.41,11276.91,4843.2,3882.04,4233.95,13584.06
2005-01-26,1174.07,11376.57,4847.1,3879.82,4214.12,13623.68
2005-01-27,1174.55,11341.31,4853.4,3891.4,4216.41,13628.91
2005-01-28,1171.36,11320.58,4832.8,3870.35,4201.81,13650.06
2005-01-31,1181.27,11387.59,4852.3,3913.69,4254.85,13721.69
2005-02-01,1189.41,11384.4,4906.2,3939.18,4279.97,13578.26
2005-02-02,1193.19,11407.14,4916.2,3951.72,4296.31,13555.8
2005-02-03,1189.89,11389.35,4908.3,3928.94,4281.64,13515.33
2005-02-04,1203.03,11360.4,4941.5,3958.01,4339.28,13585.17
2005-02-07,1201.72,11499.86,4979.8,3981.9,4366.35,13795
2005-02-08,1202.3,11490.43,4995.5,3980.77,4371.39,13845.63
2005-02-09,1191.99,11473.35,4990.4,3969.62,4353.15,13845.63
2005-02-10,1197.01,11553.56,5000,3970.37,4342.01,13845.63
2005-02-11,1205.3,11553.56,5044.2,4016.75,4387.8,13845.63
2005-02-14,1206.14,11632.2,5041.8,4012.11,4386.4,14017.23
2005-02-15,1210.12,11646.49,5058.9,4030.45,4402.03,13995.83
2005-02-16,1210.34,11601.68,5053.2,4009.02,4368.77,14015.49
2005-02-17,1200.75,11582.72,5057.4,4005.5,4369.68,13967.82
2005-02-18,1201.59,11660.12,5057.2,4029.02,4359.47,14087.87
2005-02-21,1201.59,11651.02,5060.8,4022.62,4353.34,14111.65
2005-02-22,1184.16,11597.71,5032.9,4002.33,4323.21,14090.52
2005-02-23,1190.8,11500.18,4988.5,3977.19,4310.66,13957.94
2005-02-24,1200.2,11531.15,4972.1,3977.67,4304.29,14060.91
2005-02-25,1211.37,11658.25,5006.8,4034.57,4348.64,14157.09
2005-02-28,1203.6,11740.6,4968.5,4027.16,4350.49,14195.35
2005-03-01,1210.41,11780.53,5000.5,4054.98,4383.62,14061.15
2005-03-02,1210.08,11813.71,4992.8,4062.72,4393.43,13850.78
2005-03-03,1210.47,11856.46,5014.8,4061.35,4373.27,13892.37
2005-03-04,1222.12,11873.05,5036.3,4091.58,4423.52,13730.78
2005-03-07,1225.31,11925.36,5027.2,4108,4428.09,13771.95
2005-03-08,1219.43,11886.91,5010.9,4085.38,4396.5,13881.71
2005-03-09,1207.01,11966.69,4996.1,4066.69,4375.6,13941.47
2005-03-10,1209.25,11864.91,4962.1,4038.21,4337.68,13856.02
2005-03-11,1200.08,11923.89,4982,4049.18,4360.49,13890.93
2005-03-14,1206.83,11850.25,4975,4048.55,4367.3,13906.85
2005-03-15,1197.75,11821.09,5000.2,4077.74,4387.69,13816.75
2005-03-16,1188.07,11873.18,4937.6,4019.4,4309.11,13832.52
2005-03-17,1190.21,11775.5,4922.1,4032.07,4315.92,13817.99
2005-03-18,1189.65,11879.81,4923.3,4050.77,4327.18,13828.37
2005-03-21,1183.78,11879.81,4933.5,4033,4296.36,13834.35
2005-03-22,1171.71,11841.97,4937.3,4047.18,4320.69,13776.47
2005-03-23,1172.53,11739.12,4910.4,4032.41,4317.2,13603.61
2005-03-24,1171.42,11745.97,4922.5,4078.31,4343.6,13597.1
2005-03-25,1171.42,11761.1,4922.5,4078.31,4343.6,13597.1
2005-03-28,1174.28,11792.3,4922.5,4078.31,4343.6,13597.1
2005-03-29,1165.36,11599.82,4919,4081.65,4351.89,13411.88
2005-03-30,1181.41,11565.88,4900.7,4064.61,4347.52,13425.75
2005-03-31,1180.59,11668.95,4894.4,4067.78,4348.77,13516.88
2005-04-01,1172.92,11723.63,4914,4080.08,4373.53,13491.35
2005-04-04,1176.12,11667.54,4896.7,4052.32,4341.39,13513.41
2005-04-05,1181.39,11774.31,4942.9,4087.94,4362.61,13513.41
2005-04-06,1184.07,11827.16,4947.4,4106.99,4379.18,13562.26
2005-04-07,1191.14,11810.99,4977,4124.37,4389.52,13602.35
2005-04-08,1181.2,11874.75,4983.6,4124.29,4400.68,13666.72
2005-04-11,1181.21,11745.64,4973.2,4117.62,4396.09,13659.93
2005-04-12,1187.76,11670.3,4946.2,4096.81,4372.12,13658.05
2005-04-13,1173.79,11637.52,4960.8,4116.85,4405.69,13799.62
2005-04-14,1162.05,11563.17,4945.4,4111.11,4402.05,13772.4
2005-04-15,1142.62,11370.69,4891.6,4032.28,4312.25,13638.75
2005-04-18,1145.98,10938.44,4827.1,3949.59,4202.2,13355.23
2005-04-19,1152.78,11065.86,4855.6,3962.39,4204.61,13444.09
2005-04-20,1137.5,11088.58,4822,3950.02,4178.62,13501.63
2005-04-21,1159.95,10984.39,4819.6,3951.02,4193.7,13597.31
2005-04-22,1152.12,11045.95,4849.3,3980.18,4223.04,13693.55
2005-04-25,1162.1,11073.77,4864.9,3993.07,4246.96,13750.23
2005-04-26,1151.83,11035.83,4845.5,3993.04,4233.76,13859.58
2005-04-27,1156.38,11005.42,4789.4,3927.68,4189.02,13839.64
2005-04-28,1143.22,11008.9,4790.2,3911.45,4178.1,13909.42
2005-04-29,1156.85,11008.9,4801.7,3911.71,4184.84,13908.97
2005-05-02,1162.16,11002.11,4801.7,3938.77,4224.02,13908.97
2005-05-03,1161.17,11002.11,4861.2,3955.93,4245.54,13893.98
2005-05-04,1175.65,11002.11,4882.5,3987.63,4264.35,13945.05
2005-05-05,1172.63,11002.11,4902.3,4019.35,4299.51,14061.7
2005-05-06,1171.35,11192.17,4918.9,4033.46,4311.06,14033.96
2005-05-09,1178.84,11171.32,4910.3,4020.19,4292.41,14085.09
2005-05-10,1166.22,11159.46,4892.4,4000.25,4251.13,14018.38
2005-05-11,1171.11,11120.7,4875.4,3979.53,4244.16,13939.8
2005-05-12,1159.36,11077.94,4893.2,4015.65,4267.05,13968.28
2005-05-13,1154.05,11049.11,4886.5,4017.89,4275.7,13866.81
2005-05-16,1165.69,10947.22,4884.2,4010.98,4262.18,13866.81
2005-05-17,1173.8,10825.39,4898.5,4006.19,4251.77,13667.03
2005-05-18,1185.56,10835.41,4949.4,4073.15,4324.6,13627.01
2005-05-19,1191.08,11077.16,4962.7,4085.98,4360.42,13698.93
2005-05-20,1189.28,11037.29,4971.8,4096.18,4360.68,13717.42
2005-05-23,1193.86,11158.65,4989.8,4118.37,4406.95,13699.13
2005-05-24,1194.07,11133.65,4982.5,4102.06,4396.64,13719.32
2005-05-25,1190.01,11014.43,4971.5,4100.27,4389.54,13562.06
2005-05-26,1197.62,11027.94,4994.9,4137.28,4436.6,13569.99
2005-05-27,1198.78,11192.33,4986.3,4131.83,4444.71,13714.78
2005-05-30,1198.78,11266.33,4986.3,4134.87,4480.43,13845.1
2005-05-31,1191.5,11276.59,4964,4120.73,4460.63,13867.07
2005-06-01,1202.22,11329.67,5011,4178.25,4527.17,13873.07
2005-06-02,1204.29,11280.05,5005,4183.72,4532.17,13814.58
2005-06-03,1196.02,11300.05,4999.4,4162.47,4510.39,13818.45
2005-06-06,1197.51,11270.62,4980.4,4146.47,4497.26,13860.55
2005-06-07,1197.26,11217.45,5025.2,4180.74,4566.01,13837.29
2005-06-08,1194.67,11281.03,5003.7,4171.35,4557.29,13898.55
2005-06-09,1200.93,11160.88,5009.2,4153.71,4562.75,13898.31
2005-06-10,1198.11,11304.23,5030.4,4184.1,4586.1,13934.76
2005-06-13,1200.82,11311.51,5050.4,4203.49,4599.21,13952.02
2005-06-14,1203.91,11335.92,5046.8,4197.74,4591.69,13904.81
2005-06-15,1206.58,11415.88,5019.5,4184.36,4548.42,13914.3
2005-06-16,1210.96,11416.38,5045,4185.15,4579.87,13833.53
2005-06-17,1216.96,11514.03,5077.6,4220.91,4604.57,13912.03
2005-06-20,1216.1,11483.35,5072,4193.4,4586.86,13945.77
2005-06-21,1213.61,11488.74,5082.1,4222.02,4608.11,13979.35
2005-06-22,1213.88,11547.28,5099.3,4229.55,4619.6,14161.02
2005-06-23,1200.73,11576.75,5114.4,4240.18,4627.48,14190.44
2005-06-24,1191.57,11537.03,5079,4199.87,4566.48,14230.29
2005-06-27,1190.69,11414.28,5043.5,4157.68,4523.82,14176.04
2005-06-28,1201.57,11513.83,5090.4,4194.33,4557.46,14287.44
2005-06-29,1199.85,11577.44,5109.1,4231.88,4583.63,14277.28
2005-06-30,1191.33,11584.01,5113.2,4229.35,4586.28,14201.06
2005-07-01,1194.44,11630.13,5161,4269.62,4617.07,14201.06
2005-07-04,1194.44,11651.55,5184.3,4264.6,4623.41,14177.87
2005-07-05,1204.99,11616.7,5190.1,4252.75,4603.65,14124.8
2005-07-06,1194.94,11603.53,5229.6,4279.95,4615.49,14149.93
2005-07-07,1197.87,11590.14,5158.3,4220.62,4530.18,14030.81
2005-07-08,1211.86,11565.99,5232.2,4300.31,4597.97,13964.47
2005-07-11,1219.44,11674.79,5242.4,4321.56,4663.38,14157.24
2005-07-12,1222.21,11692.14,5217.2,4313.78,4653.03,14146.95
2005-07-13,1223.29,11659.84,5245.9,4343.62,4679.89,14307.3
2005-07-14,1226.5,11764.26,5259.7,4370.88,4699.27,14491.54
2005-07-15,1227.92,11758.68,5230.8,4373.77,4712.9,14504.29
2005-07-18,1221.13,11758.68,5214.2,4363.47,4719.57,14567
2005-07-19,1229.35,11764.84,5201.5,4424.25,4770.54,14567.74
2005-07-20,1235.2,11789.35,5215.2,4418.39,4784.5,14602.7
2005-07-21,1227.04,11786.73,5221.6,4425.66,4829.87,14620.14
2005-07-22,1233.68,11695.05,5241.8,4415.52,4836.9,14786.46
2005-07-25,1229.03,11762.65,5270.7,4422.12,4842.7,14794.03
2005-07-26,1231.16,11737.96,5256.2,4420.78,4843.49,14769.93
2005-07-27,1236.79,11835.08,5263.6,4433.13,4855.35,14801.86
2005-07-28,1243.72,11858.31,5270.3,4462.26,4892.5,14813.32
2005-07-29,1234.18,11899.6,5282.3,4451.74,4886.5,14880.98
2005-08-01,1235.35,11946.92,5290.8,4456.87,4890.85,14978.88
2005-08-02,1244.12,11940.2,5327.5,4503.33,4932.87,15137.08
2005-08-03,1245.04,11981.8,5332.3,4495.48,4923.12,15118.5
2005-08-04,1235.86,11883.31,5315.5,4458.97,4874.06,15111.54
2005-08-05,1226.42,11766.48,5314.7,4421.7,4827.18,15051.32
2005-08-08,1223.13,11778.98,5344.3,4441.01,4837.86,15108.94
2005-08-09,1231.38,11900.32,5363.7,4491.69,4909.48,15047.84
2005-08-10,1229.13,12098.08,5377.5,4527.11,4990.57,15346.41
2005-08-11,1237.81,12263.32,5358.6,4509.1,4953.93,15445.2
2005-08-12,1230.39,12261.68,5345.8,4476.48,4937.33,15450.95
2005-08-15,1233.87,12256.55,5344.2,4466.58,4922.34,15466.06
2005-08-16,1219.34,12315.67,5322.3,4444.57,4883.81,15443.62
2005-08-17,1220.24,12273.12,5292.7,4439.63,4871.46,15449.58
2005-08-18,1219.02,12307.37,5269.3,4430.07,4851.27,15148.09
2005-08-19,1219.71,12291.73,5312.6,4487.9,4929.91,15038.61
2005-08-22,1221.73,12452.51,5318.4,4485.94,4941.69,15218.63
2005-08-23,1217.59,12472.93,5300.2,4436.56,4917.74,14973.89
2005-08-24,1209.59,12502.26,5275.2,4424.43,4915.95,14873.85
2005-08-25,1212.37,12405.16,5255.7,4378.51,4856.01,14889.1
2005-08-26,1205.1,12439.48,5228.1,4342.7,4783.8,14982.89
2005-08-29,1212.28,12309.83,5228.1,4361.27,4812.24,14836.97
2005-08-30,1208.41,12453.14,5255.8,4356.66,4791.72,14922.22
2005-08-31,1220.33,12413.6,5296.9,4399.36,4829.69,14903.55
2005-09-01,1221.59,12506.97,5328.5,4424.15,4842.94,15143.75
2005-09-02,1218.02,12600,5326.8,4404.95,4837.81,15221.89
2005-09-05,1218.02,12634.88,5337.8,4430.09,4909.89,15227.83
2005-09-06,1233.39,12599.43,5359.2,4472.55,4968.28,15160.78
2005-09-07,1236.36,12607.59,5365.9,4486.19,4988.14,15224.57
2005-09-08,1231.67,12533.89,5340.8,4465.94,4992.75,15166.17
2005-09-09,1241.48,12692.04,5359.3,4491.68,5005.93,15165.77
2005-09-12,1240.56,12896.43,5375.1,4491.82,4989.98,15199.79
2005-09-13,1231.2,12901.95,5338,4453.41,4901.88,15070.56
2005-09-14,1227.16,12834.25,5347.4,4470.43,4911.17,15086.62
2005-09-15,1227.73,12986.78,5383.5,4479.39,4905.98,15041.02
2005-09-16,1237.91,12958.68,5407.9,4509.49,4986.5,14983.2
2005-09-19,1231.02,12958.68,5429.7,4505.68,4926.13,14983.2
2005-09-20,1221.34,13148.57,5416.4,4531.8,4962.86,15241.86
2005-09-21,1210.2,13196.57,5369.7,4468.06,4875.22,15223.62
2005-09-22,1214.62,13159.36,5385.7,4448.15,4849.01,15179.95
2005-09-23,1215.29,13159.36,5413.6,4477.2,4882.58,15143.97
2005-09-26,1215.63,13392.63,5453.1,4566.92,4998.16,15274.31
2005-09-27,1215.66,13310.04,5447.3,4546.8,4965.88,15189.88
2005-09-28,1216.89,13435.91,5494.8,4599.63,5048.74,15221.46
2005-09-29,1227.68,13617.24,5478.2,4578.86,5021.17,15431.25
2005-09-30,1228.81,13574.3,5477.7,4600.02,5044.12,15428.52
2005-10-03,1226.7,13525.28,5501.5,4622.54,5082.07,15394.39
2005-10-04,1214.47,13738.84,5494.4,4650.24,5138.02,15382.21
2005-10-05,1196.39,13689.89,5427.8,4594.11,5069.42,15161.03
2005-10-06,1191.49,13359.51,5372.4,4536.9,5017.27,14839.3
2005-10-07,1195.9,13227.74,5362.3,4528.79,5007.77,14847.79
2005-10-10,1187.33,13227.74,5374.5,4536.22,5022.79,14898.77
2005-10-11,1184.87,13556.71,5380.7,4549.68,5032.46,14898.77
2005-10-12,1177.68,13463.74,5342.2,4515.05,4981.77,14575.02
2005-10-13,1176.84,13449.24,5265.2,4470.13,4950.07,14621.83
2005-10-14,1186.57,13420.54,5275,4482.13,4975.56,14485.88
2005-10-17,1190.1,13400.29,5286.5,4489.21,4978.83,14541.35
2005-10-18,1178.14,13352.24,5263.9,4461.14,4947.18,14597.4
2005-10-19,1195.76,13129.49,5167.8,4375.09,4845.98,14372.76
2005-10-20,1177.8,13190.46,5164.1,4390.66,4864.25,14408.94
2005-10-21,1179.59,13199.95,5142.1,4366.52,4838.4,14487.85
2005-10-24,1199.38,13106.18,5207.6,4421.97,4901.79,14402.35
2005-10-25,1196.54,13280.62,5182.1,4396.99,4872.97,14424.88
2005-10-26,1191.38,13395.02,5227.8,4412.7,4900.79,14458.14
2005-10-27,1178.9,13417.08,5182.8,4336.41,4806.05,14381.06
2005-10-28,1198.41,13346.54,5213.4,4326.71,4825.64,14215.83
2005-10-31,1207.01,13606.5,5317.3,4436.45,4929.07,14386.37
2005-11-01,1202.76,13867.86,5344.3,4434.75,4922.55,14572.26
2005-11-02,1214.76,13894.78,5358.6,4429.65,4954.83,14597.48
2005-11-03,1219.94,13894.78,5431.9,4502.02,5011,14601.59
2005-11-04,1220.14,14075.96,5423.6,4498.7,4995.24,14585.79
2005-11-07,1222.81,14061.6,5460.8,4503.65,5024.2,14365.79
2005-11-08,1218.59,14036.73,5460.9,4503.62,5008.83,14403.2
2005-11-09,1220.65,14072.2,5439.8,4480.23,5011.38,14597.55
2005-11-10,1230.96,14080.88,5423.5,4479.5,5015.55,14633.33
2005-11-11,1234.72,14155.06,5465.1,4536.49,5090.75,14740.6
2005-11-14,1233.76,14116.04,5470,4548.45,5092.43,14629.49
2005-11-15,1229.01,14091.77,5439.6,4543.15,5110.61,14627.41
2005-11-16,1231.21,14170.87,5430,4512.13,5081.46,14650.54
2005-11-17,1242.8,14411.79,5460,4523.18,5099.72,14787.98
2005-11-18,1248.27,14623.12,5498.9,4556.23,5123.5,14883.32
2005-11-21,1254.85,14680.43,5497.9,4586.38,5170.61,14885.57
2005-11-22,1261.23,14708.32,5517.2,4580.81,5174.72,14885.65
2005-11-23,1265.61,14708.32,5531.7,4608.65,5196.08,15062.35
2005-11-24,1265.61,14742.58,5511,4586.84,5187.98,15084.39
2005-11-25,1268.25,14784.29,5523.8,4600.48,5194.27,15081.47
2005-11-28,1257.46,14986.94,5477.4,4575.31,5176.59,15100
2005-11-29,1257.48,14927.7,5491,4588.73,5199.48,15028.76
2005-11-30,1249.48,14872.15,5423.2,4567.41,5193.4,14937.14
2005-12-01,1264.67,15130.5,5486.1,4636.46,5266.55,15068.03
2005-12-02,1265.08,15421.6,5528.1,4662.5,5307.99,15200.38
2005-12-05,1262.09,15551.31,5510.4,4650.54,5266.86,15158.82
2005-12-06,1263.7,15423.38,5538.8,4677.2,5300.85,14990.61
2005-12-07,1257.37,15484.66,5528.8,4660.58,5266.75,15134.95
2005-12-08,1255.84,15183.36,5531.1,4669.93,5286.75,14879.16
2005-12-09,1259.37,15404.05,5517.4,4661.01,5282.13,14910.51
2005-12-12,1260.43,15738.7,5501.5,4673.13,5301.21,14984.4
2005-12-13,1267.43,15778.86,5507.2,4693.4,5310.28,14942.62
2005-12-14,1272.74,15464.58,5521.1,4674.85,5286.76,14976.26
