ESCBFX,AUD,CAD,CHF,GBP,HKD,JPY,USD
2006-12-05,1.6946,1.5204,1.5885,0.6743,10.3598,152.74,1.3331
2006-12-06,1.6892,1.5177,1.5888,0.6754,10.3129,152.66,1.3274
2006-12-07,1.6827,1.5275,1.5875,0.6761,10.3283,152.87,1.3297
2006-12-08,1.6823,1.5269,1.5891,0.6776,10.3178,153.48,1.3276
2006-12-11,1.6835,1.5135,1.5916,0.6762,10.2423,154.33,1.3177
2006-12-12,1.685,1.5246,1.5928,0.6746,10.2945,154.94,1.3244
2006-12-13,1.6811,1.5273,1.5951,0.6728,10.3094,155.34,1.3265
2006-12-14,1.6848,1.5242,1.5987,0.67155,10.2515,155.04,1.3192
2006-12-15,1.6803,1.5151,1.5977,0.6699,10.1878,155.04,1.3106
2006-12-18,1.6779,1.5114,1.5993,0.67155,10.18,154.34,1.3095
2006-12-19,1.6824,1.5217,1.6024,0.67125,10.2299,155.48,1.3158
2006-12-20,1.682,1.5137,1.6039,0.6702,10.2651,156,1.3203
2006-12-21,1.6785,1.5155,1.6032,0.6716,10.2456,155.85,1.3178
2006-12-22,1.6792,1.524,1.6029,0.6715,10.2589,156.26,1.3192
2006-12-27,1.6765,1.5297,1.6058,0.67085,10.2321,156.1,1.3159
2006-12-28,1.6699,1.5268,1.6058,0.67115,10.2387,156.61,1.3173
2006-12-29,1.6691,1.5281,1.6069,0.6715,10.2409,156.93,1.317
2007-01-02,1.6694,1.5452,1.6104,0.6735,10.3273,157.76,1.327
2007-01-03,1.6645,1.5457,1.6132,0.6747,10.3022,157.76,1.3231
2007-01-04,1.6681,1.539,1.6132,0.6739,10.2081,156.11,1.3106
2007-01-05,1.6697,1.5374,1.6097,0.6747,10.1914,154.55,1.3084
2007-01-08,1.6675,1.5282,1.6097,0.6731,10.1364,154.42,1.3006
2007-01-09,1.6675,1.5327,1.6127,0.67025,10.1496,155.26,1.3018
2007-01-10,1.6664,1.5301,1.6138,0.6702,10.1277,154.99,1.2988
2007-01-11,1.6573,1.5296,1.6129,0.6654,10.1248,156.16,1.2984
2007-01-12,1.6544,1.5136,1.6125,0.66165,10.055,155.24,1.2893
2007-01-15,1.6503,1.5108,1.6127,0.65845,10.0926,156,1.2941
2007-01-16,1.6511,1.5127,1.6138,0.6592,10.1032,156.27,1.2953
2007-01-17,1.6429,1.5166,1.6143,0.65685,10.0737,155.75,1.2909
2007-01-18,1.6423,1.5207,1.6182,0.6565,10.0913,156.79,1.2922
2007-01-19,1.6453,1.5189,1.6178,0.6565,10.1217,157.13,1.2958
2007-01-22,1.6382,1.5203,1.6185,0.65485,10.0925,157.53,1.2936
2007-01-23,1.6436,1.5399,1.6167,0.6552,10.1689,158.02,1.304
2007-01-24,1.6631,1.5336,1.6195,0.6595,10.148,158.06,1.3005
2007-01-25,1.6639,1.5287,1.6154,0.6585,10.1308,156.88,1.2978
2007-01-26,1.6684,1.5255,1.6184,0.65825,10.0745,156.71,1.2901
2007-01-29,1.6728,1.5306,1.6216,0.6602,10.0929,157.7,1.2921
2007-01-30,1.679,1.5342,1.6236,0.6603,10.1311,157.99,1.2972
2007-01-31,1.6786,1.5325,1.6214,0.66325,10.1132,157.27,1.2954
2007-02-01,1.6782,1.5331,1.6175,0.6613,10.1609,156.85,1.302
2007-02-02,1.6821,1.541,1.6175,0.66135,10.1646,157.63,1.302
2007-02-05,1.6683,1.5312,1.617,0.66115,10.0924,155.85,1.2925
2007-02-06,1.6674,1.5322,1.61,0.6578,10.1163,155.56,1.2955
2007-02-07,1.6695,1.537,1.6111,0.6585,10.1459,156.74,1.2987
2007-02-08,1.6669,1.5413,1.6232,0.6632,10.1533,157.68,1.2991
2007-02-09,1.6751,1.5296,1.6249,0.66755,10.1642,158.06,1.3007
2007-02-12,1.6745,1.5177,1.6238,0.66565,10.1234,157.94,1.2956
2007-02-13,1.6811,1.5253,1.6233,0.66995,10.1756,157.99,1.3022
2007-02-14,1.6734,1.5265,1.6268,0.6693,10.2213,158.55,1.3082
2007-02-15,1.6721,1.5326,1.6267,0.67115,10.2591,157.78,1.3137
2007-02-16,1.6705,1.5259,1.6212,0.6731,10.2506,156.27,1.3119
2007-02-19,1.6718,1.5308,1.6215,0.6751,10.2598,157.01,1.3132
2007-02-20,1.6709,1.5323,1.6256,0.6733,10.2708,158.01,1.3145
2007-02-21,1.664,1.5349,1.6267,0.6726,10.2709,158.91,1.3145
2007-02-22,1.661,1.5214,1.6281,0.6719,10.2376,159,1.3106
2007-02-23,1.663,1.522,1.6262,0.6692,10.257,159.35,1.3134
2007-02-26,1.6614,1.5256,1.6203,0.6706,10.278,158.7,1.316
2007-02-27,1.6695,1.5359,1.6183,0.6737,10.3384,157.68,1.323
2007-02-28,1.6761,1.5419,1.6136,0.67365,10.3197,156.45,1.3211
2007-03-01,1.6814,1.5497,1.61,0.67365,10.3312,155.42,1.3225
2007-03-02,1.6806,1.5456,1.6107,0.6768,10.285,153.91,1.3163
2007-03-05,1.6897,1.545,1.6,0.6822,10.2237,150.93,1.3083
2007-03-06,1.6951,1.5434,1.604,0.67965,10.2372,152.69,1.31
2007-03-07,1.6867,1.5451,1.605,0.6812,10.2679,152.81,1.3135
2007-03-08,1.689,1.5494,1.6066,0.6814,10.2793,154.02,1.3152
2007-03-09,1.6889,1.5469,1.6137,0.6806,10.2799,154.28,1.3155
2007-03-12,1.6833,1.5387,1.6137,0.6822,10.2812,154.44,1.3156
2007-03-13,1.6793,1.5453,1.6095,0.6831,10.3299,154.14,1.3218
2007-03-14,1.6838,1.5495,1.607,0.68535,10.3026,153.66,1.3183
2007-03-15,1.679,1.5548,1.6088,0.68275,10.3323,155.09,1.3226
2007-03-16,1.6757,1.5637,1.6059,0.6842,10.4082,155.62,1.3325
2007-03-19,1.6633,1.5626,1.6107,0.68325,10.3935,156.17,1.3303
2007-03-20,1.662,1.5522,1.6123,0.6791,10.3875,156.15,1.3296
2007-03-21,1.659,1.5409,1.6153,0.6789,10.3828,156.64,1.3293
2007-03-22,1.6542,1.545,1.619,0.67855,10.4265,157.27,1.3351
2007-03-23,1.6519,1.5432,1.6164,0.6778,10.4103,156.65,1.3327
2007-03-26,1.6456,1.5416,1.6208,0.67635,10.3649,157.05,1.3265
2007-03-27,1.649,1.5429,1.6211,0.679,10.4288,157.91,1.3347
2007-03-28,1.6532,1.5477,1.6164,0.6795,10.4293,156.38,1.3348
2007-03-29,1.6506,1.5487,1.6215,0.6793,10.4322,156.75,1.3352
2007-03-30,1.6484,1.5366,1.6247,0.6798,10.407,157.32,1.3318
2007-04-02,1.6371,1.5459,1.6226,0.6761,10.4462,157.35,1.3366
2007-04-03,1.6409,1.5467,1.6275,0.6761,10.4392,158.53,1.3358
2007-04-04,1.6413,1.5441,1.6292,0.67665,10.4358,158.7,1.3352
2007-04-05,1.6351,1.541,1.6309,0.6797,10.4525,159,1.3373
2007-04-10,1.6283,1.5424,1.6361,0.6803,10.4902,160.05,1.3426
2007-04-11,1.6263,1.5348,1.6382,0.6788,10.4843,160,1.3418
2007-04-12,1.6304,1.5328,1.6404,0.6807,10.5244,160.62,1.3467
2007-04-13,1.6249,1.5351,1.6361,0.6809,10.5734,160.55,1.3532
2007-04-16,1.6249,1.5352,1.6431,0.68055,10.5866,161.96,1.355
2007-04-17,1.6215,1.5333,1.6406,0.6763,10.5845,161.81,1.3549
2007-04-18,1.6291,1.5386,1.6367,0.6773,10.6045,160.77,1.3577
2007-04-19,1.6336,1.5312,1.6343,0.6793,10.6268,160.13,1.3601
2007-04-20,1.629,1.5334,1.6414,0.6793,10.6319,161.45,1.3606
2007-04-23,1.6277,1.5225,1.6423,0.678,10.5946,160.91,1.3557
2007-04-24,1.6424,1.5223,1.6387,0.6793,10.6154,161.39,1.3582
2007-04-25,1.6405,1.5298,1.6416,0.681,10.6702,161.95,1.3649
2007-04-26,1.6409,1.5236,1.6432,0.68215,10.6343,162.26,1.3596
2007-04-27,1.6423,1.5235,1.6431,0.68225,10.6701,162.76,1.3643
2007-04-30,1.6427,1.5187,1.6458,0.6827,10.6396,162.82,1.3605
2007-05-02,1.645,1.5096,1.6518,0.6821,10.626,163.28,1.3588
2007-05-03,1.6496,1.5086,1.6479,0.6828,10.6469,163.47,1.3613
2007-05-04,1.6562,1.4985,1.6479,0.6828,10.6066,163.15,1.3561
2007-05-07,1.6483,1.5028,1.6471,0.6823,10.6428,163.31,1.3615
2007-05-08,1.6355,1.4946,1.6489,0.6803,10.6018,162.29,1.3558
2007-05-09,1.6331,1.4984,1.6486,0.67985,10.5829,162.35,1.3535
2007-05-10,1.6258,1.4983,1.6473,0.6807,10.5791,162.86,1.3527
2007-05-11,1.624,1.5036,1.6439,0.6813,10.546,161.46,1.3486
2007-05-14,1.6276,1.5012,1.6515,0.68435,10.5852,163.06,1.3549
2007-05-15,1.6279,1.4931,1.6505,0.68485,10.5792,163.08,1.3538
2007-05-16,1.636,1.4931,1.6545,0.68485,10.6122,163.64,1.3574
2007-05-17,1.6421,1.4862,1.6555,0.68385,10.5698,163.77,1.3516
2007-05-18,1.6401,1.4767,1.6536,0.6839,10.5405,163,1.3477
2007-05-21,1.6408,1.4611,1.6562,0.68265,10.5149,163.32,1.3444
2007-05-22,1.6363,1.4579,1.6561,0.68175,10.5264,163.47,1.3454
2007-05-23,1.6336,1.461,1.6537,0.6794,10.5545,163.85,1.349
2007-05-24,1.6351,1.4552,1.6508,0.6767,10.5208,163.2,1.3448
2007-05-25,1.6399,1.457,1.6499,0.6775,10.5146,163.5,1.3441
2007-05-28,1.6413,1.4541,1.6525,0.67853,10.52,163.71,1.3453
2007-05-29,1.6473,1.4614,1.6504,0.6798,10.5625,164.23,1.3509
2007-05-30,1.639,1.4398,1.6467,0.6795,10.4739,163.26,1.342
2007-05-31,1.6269,1.4388,1.6477,0.68005,10.5055,163.56,1.3453
2007-06-01,1.6214,1.4335,1.6514,0.67925,10.4926,163.81,1.3436
2007-06-04,1.6177,1.4252,1.6504,0.67795,10.5223,164.34,1.3482
2007-06-05,1.6122,1.4305,1.6483,0.6783,10.5654,164.42,1.3532
2007-06-06,1.6053,1.4341,1.6452,0.6783,10.5558,163.67,1.3513
2007-06-07,1.5926,1.4267,1.6477,0.679,10.5256,163.43,1.347
2007-06-08,1.587,1.4261,1.6475,0.67885,10.4327,162.4,1.3349
2007-06-11,1.5849,1.4186,1.6534,0.6784,10.4352,162.55,1.3355
2007-06-12,1.5845,1.4175,1.6556,0.676,10.4304,162.56,1.3345
2007-06-13,1.5829,1.423,1.6532,0.6745,10.3829,162.52,1.3287
2007-06-14,1.5937,1.4202,1.6549,0.67605,10.3998,163.56,1.3304
2007-06-15,1.5922,1.4159,1.6576,0.67595,10.4103,164.42,1.3314
2007-06-18,1.5931,1.4373,1.662,0.6763,10.4793,165.46,1.3404
2007-06-19,1.5876,1.4302,1.6627,0.67465,10.4788,165.46,1.3403
2007-06-20,1.5851,1.431,1.6605,0.6737,10.4923,165.88,1.3427
2007-06-21,1.5819,1.4303,1.6613,0.6721,10.4657,165.5,1.3397
2007-06-22,1.5847,1.4411,1.6576,0.67305,10.5044,166.75,1.3441
2007-06-25,1.585,1.4424,1.6538,0.6735,10.517,166.21,1.3461
2007-06-26,1.5849,1.4402,1.6547,0.67315,10.5164,165.78,1.346
2007-06-27,1.5965,1.4384,1.652,0.67295,10.5025,164.69,1.3438
2007-06-28,1.5918,1.4293,1.6544,0.67215,10.5264,165.61,1.3467
2007-06-29,1.5885,1.4245,1.6553,0.674,10.5569,166.63,1.3505
2007-07-02,1.5859,1.4395,1.649,0.67565,10.6216,166.66,1.3588
2007-07-03,1.5902,1.438,1.655,0.6751,10.6265,166.63,1.3601
2007-07-04,1.5875,1.4415,1.6558,0.67535,10.6393,166.87,1.3618
2007-07-05,1.5854,1.4426,1.6553,0.6756,10.6603,167.1,1.364
2007-07-06,1.5875,1.4303,1.6589,0.67635,10.6293,167.57,1.3596
2007-07-09,1.5832,1.4264,1.6582,0.6763,10.6476,168.13,1.3621
2007-07-10,1.5876,1.4329,1.6553,0.67735,10.6823,167.86,1.3666
2007-07-11,1.5963,1.4569,1.6535,0.67695,10.7501,167.39,1.3753
2007-07-12,1.5967,1.4484,1.6574,0.6783,10.7771,168.39,1.3788
2007-07-13,1.5879,1.4414,1.6579,0.67795,10.7756,168.68,1.3782
2007-07-16,1.5774,1.4419,1.6556,0.67655,10.7765,167.84,1.3781
2007-07-17,1.5755,1.438,1.6554,0.6732,10.7682,168.07,1.3771
2007-07-18,1.5702,1.4417,1.6572,0.672,10.7766,168.3,1.3779
2007-07-19,1.5722,1.442,1.6585,0.67455,10.808,168.66,1.382
2007-07-20,1.5676,1.4405,1.662,0.6722,10.7946,168.46,1.3803
2007-07-23,1.5645,1.4436,1.6633,0.67155,10.8096,167.58,1.3821
2007-07-24,1.5631,1.4456,1.6645,0.6707,10.8187,167.22,1.3833
2007-07-25,1.5536,1.4276,1.666,0.66905,10.7522,165.55,1.3743
2007-07-26,1.5561,1.4396,1.6607,0.6708,10.7372,164.52,1.3722
2007-07-27,1.5839,1.4456,1.6525,0.672,10.6792,162.12,1.3651
2007-07-30,1.6121,1.46,1.6437,0.6753,10.6881,161.58,1.3659
2007-07-31,1.5951,1.454,1.6519,0.674,10.7258,163.59,1.3707
2007-08-01,1.6049,1.4557,1.6436,0.6746,10.6975,161.9,1.3663
2007-08-02,1.596,1.4444,1.6492,0.67325,10.6979,162.8,1.3664
2007-08-03,1.5985,1.4473,1.6501,0.6733,10.7212,163.24,1.3694
2007-08-06,1.613,1.455,1.6385,0.68015,10.8183,162.88,1.3818
2007-08-07,1.6141,1.4569,1.6447,0.68055,10.7997,163.67,1.3794
2007-08-08,1.6039,1.4496,1.6468,0.67795,10.7993,164.5,1.3794
2007-08-09,1.6058,1.4479,1.6401,0.67705,10.7406,162.68,1.3729
2007-08-10,1.6219,1.4399,1.6314,0.67685,10.6734,160.37,1.365
2007-08-13,1.6183,1.4372,1.6394,0.67775,10.6791,161.47,1.3651
2007-08-14,1.6184,1.4352,1.6421,0.6788,10.6306,160.74,1.3591
2007-08-15,1.6381,1.4508,1.6383,0.6775,10.535,157.39,1.3476
2007-08-16,1.7072,1.4469,1.6302,0.6756,10.4786,153.19,1.3405
2007-08-17,1.7213,1.4416,1.6245,0.6792,10.5081,152.74,1.3454
2007-08-20,1.6791,1.4298,1.6284,0.6789,10.5331,155.14,1.3476
2007-08-21,1.682,1.4297,1.6248,0.68105,10.5518,154.98,1.3508
2007-08-22,1.6752,1.4299,1.6306,0.67865,10.5339,155.32,1.3493
2007-08-23,1.6554,1.425,1.6387,0.6765,10.6061,158.26,1.3574
2007-08-24,1.6581,1.4328,1.6362,0.67885,10.6228,157.7,1.3615
2007-08-27,1.6425,1.4327,1.6436,0.6777,10.6602,158.63,1.3658
2007-08-28,1.6552,1.4421,1.6366,0.6789,10.6584,157.55,1.3664
2007-08-29,1.6713,1.4464,1.637,0.6772,10.6331,156.48,1.3631
2007-08-30,1.6677,1.4454,1.6402,0.678,10.6142,157.33,1.361
2007-08-31,1.6692,1.4446,1.6451,0.67795,10.6866,159.25,1.3705
2007-09-03,1.6592,1.4362,1.6479,0.67575,10.6254,157.86,1.3632
2007-09-04,1.6466,1.4305,1.6466,0.6752,10.5866,156.84,1.358
2007-09-05,1.6553,1.4329,1.6462,0.676,10.5897,157.11,1.3588
2007-09-06,1.6571,1.4433,1.6427,0.6773,10.6491,157.32,1.3669
2007-09-07,1.6564,1.4398,1.6437,0.6773,10.6646,157.79,1.3696
2007-09-10,1.6757,1.4569,1.6377,0.67945,10.7331,156.64,1.3795
2007-09-11,1.6715,1.4467,1.6401,0.6802,10.761,157.31,1.3824
2007-09-12,1.6613,1.4461,1.6422,0.6837,10.8141,158.14,1.3885
2007-09-13,1.6565,1.436,1.6415,0.68525,10.8256,159.52,1.3897
2007-09-14,1.6499,1.4286,1.6463,0.68915,10.7951,159.2,1.386
2007-09-17,1.653,1.4252,1.6458,0.6943,10.8081,159.45,1.3877
2007-09-18,1.6594,1.4226,1.6479,0.6952,10.7992,160.16,1.3867
2007-09-19,1.6407,1.4155,1.6493,0.69865,10.8835,161.8,1.3975
2007-09-20,1.6248,1.4037,1.6461,0.6988,10.9202,161.43,1.403
2007-09-21,1.6324,1.4071,1.6517,0.6973,10.9352,162.46,1.4049
2007-09-24,1.6249,1.4113,1.654,0.6969,10.9754,162.35,1.4113
2007-09-25,1.6339,1.4137,1.6488,0.70035,10.9567,161.24,1.4106
2007-09-26,1.6153,1.4208,1.6527,0.7005,10.973,162.93,1.4127
2007-09-27,1.6079,1.4163,1.6577,0.6993,11.0011,163.29,1.418
2007-09-28,1.6073,1.4122,1.6601,0.6968,11.0055,163.55,1.4179
2007-10-01,1.6022,1.4142,1.6603,0.69735,11.0576,164.76,1.4232
2007-10-02,1.5972,1.4122,1.6646,0.6938,10.9953,163.92,1.4165
2007-10-03,1.596,1.4131,1.6633,0.6956,11.0115,164.86,1.4195
2007-10-04,1.5943,1.4082,1.6626,0.69355,10.9436,164.51,1.4109
2007-10-05,1.5846,1.3947,1.6623,0.69285,10.9643,164.6,1.4136
2007-10-08,1.568,1.3863,1.6679,0.69125,10.9316,165.49,1.4089
2007-10-09,1.569,1.3869,1.6669,0.69185,10.892,164.54,1.4037
2007-10-10,1.5757,1.388,1.672,0.6926,10.9729,166.05,1.4146
2007-10-11,1.5721,1.3874,1.6733,0.697,11.0099,166.96,1.4199
2007-10-12,1.572,1.3865,1.6803,0.6985,10.9888,166.51,1.4173
2007-10-15,1.5685,1.3835,1.6792,0.69695,11.0284,167.52,1.4226
2007-10-16,1.5929,1.3878,1.6753,0.6965,10.9724,165.17,1.415
2007-10-17,1.5901,1.387,1.6767,0.6973,11.0099,166.27,1.42
2007-10-18,1.6054,1.395,1.6697,0.698,11.0833,165,1.4299
2007-10-19,1.5932,1.3809,1.6714,0.6973,11.0747,164.86,1.4288
2007-10-22,1.612,1.3866,1.665,0.6975,10.9798,161.4,1.4166
2007-10-23,1.5948,1.3734,1.6707,0.69575,11.0482,163.5,1.4254
2007-10-24,1.5833,1.3797,1.6706,0.6955,11.0306,162.67,1.423
2007-10-25,1.5813,1.3785,1.6701,0.69765,11.0912,163.64,1.4309
2007-10-26,1.5734,1.383,1.6732,0.701,11.1488,164.5,1.4384
2007-10-29,1.5652,1.3822,1.6776,0.69895,11.1544,165.17,1.4391
2007-10-30,1.5688,1.3763,1.6751,0.6972,11.1659,165.41,1.4407
2007-10-31,1.5658,1.3768,1.6762,0.6973,11.1966,166.49,1.4447
2007-11-01,1.5626,1.3664,1.6735,0.6924,11.1886,166.29,1.4423
2007-11-02,1.5696,1.3531,1.673,0.6951,11.2334,166.88,1.4479
2007-11-05,1.5765,1.3527,1.6687,0.6962,11.2492,165.39,1.4488
2007-11-06,1.5695,1.3482,1.6658,0.69685,11.2932,166.9,1.4547
2007-11-07,1.5703,1.3354,1.6589,0.6996,11.4372,166.07,1.4722
2007-11-08,1.5783,1.3629,1.6601,0.69625,11.3896,165.9,1.4666
2007-11-09,1.5993,1.379,1.6483,0.7004,11.4198,163.22,1.4683
2007-11-12,1.6516,1.3956,1.6403,0.70445,11.3519,159.55,1.4579
2007-11-13,1.6294,1.3945,1.6436,0.7047,11.3708,160.96,1.4607
2007-11-14,1.6308,1.4041,1.645,0.7104,11.4501,163.26,1.47
2007-11-15,1.6425,1.4273,1.6454,0.71485,11.3961,161.98,1.4639
2007-11-16,1.6399,1.4302,1.6406,0.71625,11.4076,161.98,1.4651
2007-11-19,1.6456,1.4318,1.6379,0.71445,11.4079,161.58,1.4654
2007-11-20,1.6657,1.4525,1.6408,0.71715,11.5063,162.85,1.4785
2007-11-21,1.6952,1.4639,1.6379,0.7197,11.525,160.92,1.4814
2007-11-22,1.7011,1.4628,1.6352,0.71855,11.5358,161.22,1.4829
2007-11-23,1.6968,1.4616,1.6322,0.72025,11.5195,159.87,1.4809
2007-11-26,1.684,1.4633,1.6372,0.71795,11.5477,160.96,1.4845
2007-11-27,1.7044,1.4767,1.6326,0.71855,11.5781,160.11,1.4874
2007-11-28,1.6719,1.4676,1.6463,0.71375,11.4817,162.02,1.4747
2007-11-29,1.6717,1.4605,1.6505,0.71475,11.4784,162.26,1.4738
2007-11-30,1.6643,1.4695,1.6541,0.71455,11.4954,163.43,1.4761
2007-12-03,1.6612,1.4682,1.6568,0.7107,11.4233,161.82,1.4666
2007-12-04,1.6843,1.4815,1.648,0.7149,11.4831,161.85,1.4741
2007-12-05,1.695,1.4975,1.6458,0.7224,11.4751,162.33,1.472
2007-12-06,1.6726,1.4817,1.6503,0.7185,11.346,161.55,1.4554
2007-12-07,1.6712,1.4708,1.655,0.7202,11.4201,163.38,1.4649
2007-12-10,1.6707,1.48,1.6557,0.7195,11.4755,164.53,1.4718
2007-12-11,1.6575,1.482,1.665,0.716,11.4415,164.24,1.4672
2007-12-12,1.6644,1.486,1.6631,0.7196,11.4436,163.41,1.4675
2007-12-13,1.6724,1.4915,1.6683,0.71935,11.4481,164.21,1.4683
2007-12-14,1.6704,1.485,1.6668,0.7157,11.3143,163.99,1.4509
2007-12-17,1.6766,1.4561,1.6612,0.7137,11.2237,163.12,1.4393
2007-12-18,1.6703,1.4503,1.6602,0.71485,11.2456,163.44,1.4416
2007-12-19,1.6724,1.4461,1.66,0.7175,11.2227,162.54,1.4385
2007-12-20,1.672,1.4338,1.6603,0.7215,11.195,162.3,1.4349
2007-12-21,1.6613,1.4356,1.6612,0.7236,11.2184,163.27,1.438
2007-12-24,1.6527,1.4217,1.6629,0.7271,11.2367,164.25,1.4398
2007-12-27,1.6624,1.4265,1.6682,0.72885,11.3219,166.22,1.4516
2007-12-28,1.6731,1.4389,1.6604,0.7348,11.462,166.13,1.4692
2007-12-31,1.6757,1.4449,1.6547,0.73335,11.48,164.93,1.4721
2008-01-02,1.6673,1.4515,1.6529,0.7413,11.4731,163.83,1.4688
2008-01-03,1.674,1.4666,1.6422,0.7448,11.5122,160.68,1.4753
2008-01-04,1.671,1.4553,1.6406,0.74495,11.4874,160.86,1.4727
2008-01-07,1.6856,1.4714,1.6396,0.74625,11.4862,160.65,1.4723
2008-01-08,1.6712,1.4724,1.6428,0.7445,11.4727,161.23,1.4705
2008-01-09,1.661,1.4739,1.6362,0.74865,11.4587,160.61,1.468
2008-01-10,1.6611,1.4787,1.6294,0.7493,11.4429,161.08,1.4662
2008-01-11,1.6545,1.5082,1.6312,0.7555,11.5417,161.18,1.4792
2008-01-14,1.6555,1.5172,1.6265,0.76,11.6218,160.55,1.4895
2008-01-15,1.6533,1.5096,1.6218,0.7565,11.6071,160.02,1.4886
2008-01-16,1.6806,1.5122,1.6142,0.754,11.5344,157.29,1.4792
2008-01-17,1.6642,1.5007,1.6144,0.74615,11.4642,157.07,1.4691
2008-01-18,1.6697,1.5024,1.6144,0.7481,11.455,157.7,1.4674
2008-01-21,1.6734,1.493,1.5991,0.74325,11.3128,153.85,1.4482
2008-01-22,1.6876,1.4953,1.599,0.74265,11.3186,154.13,1.4494
2008-01-23,1.6883,1.4987,1.5879,0.7472,11.3782,153.5,1.4574
2008-01-24,1.6763,1.4893,1.598,0.74685,11.447,156.3,1.4663
2008-01-25,1.6652,1.4819,1.6136,0.7425,11.4861,158.35,1.4705
2008-01-28,1.6703,1.4843,1.6093,0.743,11.5179,157.67,1.4755
2008-01-29,1.6641,1.4759,1.6154,0.74295,11.5299,158.02,1.4773
2008-01-30,1.6654,1.4724,1.6135,0.7434,11.5551,158.39,1.481
2008-01-31,1.6682,1.4846,1.6051,0.7477,11.5951,157.93,1.487
2008-02-01,1.651,1.4847,1.6065,0.74955,11.6086,158.51,1.4889
2008-02-04,1.6336,1.4824,1.6158,0.7502,11.568,158.5,1.4829
2008-02-05,1.6263,1.467,1.6177,0.74605,11.4555,157.79,1.4688
2008-02-06,1.6315,1.4705,1.6061,0.747,11.4044,155.58,1.4621
2008-02-07,1.6367,1.4732,1.5985,0.7491,11.369,154.59,1.4569
2008-02-08,1.6233,1.4537,1.6014,0.7448,11.322,155.89,1.4513
2008-02-11,1.6061,1.4536,1.6005,0.7462,11.3376,155.42,1.4542
2008-02-12,1.6057,1.4525,1.6041,0.7451,11.3363,156.18,1.4538
2008-02-13,1.6251,1.4562,1.6083,0.74315,11.3782,156.83,1.4586
2008-02-14,1.6164,1.456,1.6112,0.7416,11.4093,158.22,1.4626
2008-02-15,1.6189,1.4635,1.6022,0.7478,11.4454,157.78,1.4674
2008-02-18,1.604,1.4732,1.6129,0.7503,11.4179,158.36,1.4636
2008-02-19,1.5984,1.4836,1.6123,0.7555,11.5,158.64,1.4742
2008-02-20,1.6031,1.4899,1.6116,0.7544,11.434,158.32,1.4656
2008-02-21,1.6037,1.4925,1.6205,0.7527,11.4937,159.27,1.4736
2008-02-22,1.6079,1.4995,1.61,0.7548,11.5753,158.76,1.4848
2008-02-25,1.6017,1.4885,1.6133,0.7537,11.5534,159.71,1.4817
2008-02-26,1.6048,1.4722,1.6163,0.7536,11.5936,160.45,1.4874
2008-02-27,1.6021,1.4742,1.6074,0.7576,11.7148,159.95,1.5044
2008-02-28,1.6038,1.4779,1.6037,0.76135,11.7726,160.57,1.5121
2008-02-29,1.6226,1.4895,1.5885,0.7652,11.8027,158.03,1.5167
2008-03-03,1.6274,1.4948,1.5787,0.766,11.8328,156.79,1.5203
2008-03-04,1.6304,1.5035,1.5773,0.7656,11.8365,156.78,1.5206
2008-03-05,1.6405,1.5084,1.5807,0.7685,11.8362,157.65,1.5196
2008-03-06,1.6351,1.5097,1.5818,0.7638,11.9298,158.55,1.5319
2008-03-07,1.6481,1.5069,1.5735,0.7647,12.0015,157.47,1.5417
2008-03-10,1.6601,1.5194,1.5696,0.7605,11.9477,156.87,1.534
2008-03-11,1.6603,1.5261,1.579,0.76455,11.9787,158.37,1.5379
2008-03-12,1.6654,1.5302,1.5817,0.7666,12.0544,158.45,1.5477
2008-03-13,1.6616,1.5362,1.5727,0.7658,12.1261,156.45,1.5577
2008-03-14,1.6531,1.5479,1.5741,0.76755,12.1104,157.07,1.5561
2008-03-17,1.7102,1.5689,1.5519,0.7857,12.2537,152.5,1.577
2008-03-18,1.6974,1.5674,1.561,0.7817,12.2535,154.42,1.5771
2008-03-19,1.6841,1.5635,1.5662,0.7859,12.1986,156.16,1.5692
2008-03-20,1.7087,1.5817,1.5632,0.7783,11.9983,153.2,1.5423
2008-03-25,1.7036,1.587,1.5728,0.78105,12.1126,155.9,1.5569
2008-03-26,1.7043,1.5949,1.5684,0.7881,12.2251,155.89,1.571
2008-03-27,1.7088,1.6085,1.5688,0.7829,12.2837,157.53,1.5786
2008-03-28,1.7171,1.608,1.5735,0.7908,12.2929,157.86,1.5796
2008-03-31,1.7334,1.6226,1.5738,0.7958,12.3075,157.37,1.5812
2008-04-01,1.7215,1.6069,1.5737,0.7888,12.1953,157.55,1.566
2008-04-02,1.7145,1.5896,1.5814,0.7885,12.1751,159.4,1.5632
2008-04-03,1.7065,1.5722,1.5845,0.7832,12.0975,159.75,1.5526
2008-04-04,1.711,1.5822,1.5872,0.7855,12.2497,160.88,1.5722
2008-04-07,1.6977,1.5804,1.5917,0.78935,12.2257,161.13,1.5693
2008-04-08,1.6968,1.591,1.5914,0.7974,12.2264,160.75,1.5694
2008-04-09,1.6941,1.6022,1.5935,0.7977,12.2513,161.36,1.5726
2008-04-10,1.702,1.6166,1.5735,0.8011,12.3636,159.18,1.5875
2008-04-11,1.7024,1.6139,1.5808,0.8017,12.332,159.83,1.5833
2008-04-14,1.7158,1.6223,1.5777,0.7986,12.3652,159.38,1.5869
2008-04-15,1.7121,1.6168,1.5817,0.8049,12.3355,159.87,1.5828
